target,message,length,sentence,words,words_cleaned,stemmed_words,lemmatized_words
ham,we have to pick rayan macleran there ,7,['we have to pick rayan macleran there'],"[['we', 'have', 'to', 'pick', 'rayan', 'macleran', 'there']]","['we', 'have', 'to', 'pick', 'rayan', 'macleran', 'there']","['we', 'have', 'to', 'pick', 'rayan', 'macleran', 'there']","['we', 'have', 'to', 'pick', 'rayan', 'macleran', 'there']"
ham,u gd lor go shopping i got stuff to do u wan 2 watch infernal affairs a not come lar ,20,['u gd lor go shopping i got stuff to do u wan 2 watch infernal affairs a not come lar'],"[['u', 'gd', 'lor', 'go', 'shopping', 'i', 'got', 'stuff', 'to', 'do', 'u', 'wan', '2', 'watch', 'infernal', 'affairs', 'a', 'not', 'come', 'lar']]","['u', 'gd', 'lor', 'go', 'shopping', 'i', 'got', 'stuff', 'to', 'do', 'u', 'wan', '2', 'watch', 'infernal', 'affairs', 'a', 'not', 'come', 'lar']","['u', 'gd', 'lor', 'go', 'shop', 'i', 'got', 'stuff', 'to', 'do', 'u', 'wan', '2', 'watch', 'infern', 'affair', 'a', 'not', 'come', 'lar']","['u', 'gd', 'lor', 'go', 'shopping', 'i', 'got', 'stuff', 'to', 'do', 'u', 'wan', '2', 'watch', 'infernal', 'affair', 'a', 'not', 'come', 'lar']"
ham,well balls time to make calls,5,['well balls time to make calls'],"[['well', 'balls', 'time', 'to', 'make', 'calls']]","['well', 'balls', 'time', 'to', 'make', 'calls']","['well', 'ball', 'time', 'to', 'make', 'call']","['well', 'ball', 'time', 'to', 'make', 'call']"
ham,wat time wan today ,4,['wat time wan today'],"[['wat', 'time', 'wan', 'today']]","['wat', 'time', 'wan', 'today']","['wat', 'time', 'wan', 'today']","['wat', 'time', 'wan', 'today']"
ham, lt gt in mca but not conform ,8,[' lt gt in mca but not conform'],"[['lt', 'gt', 'in', 'mca', 'but', 'not', 'conform']]","['lt', 'gt', 'in', 'mca', 'but', 'not', 'conform']","['lt', 'gt', 'in', 'mca', 'but', 'not', 'conform']","['lt', 'gt', 'in', 'mca', 'but', 'not', 'conform']"
ham,oh ok wat s ur email ,6,['oh ok wat s ur email'],"[['oh', 'ok', 'wat', 's', 'ur', 'email']]","['oh', 'ok', 'wat', 's', 'ur', 'email']","['oh', 'ok', 'wat', 's', 'ur', 'email']","['oh', 'ok', 'wat', 's', 'ur', 'email']"
ham,yes princess are you going to make me moan ,9,['yes princess are you going to make me moan'],"[['yes', 'princess', 'are', 'you', 'going', 'to', 'make', 'me', 'moan']]","['yes', 'princess', 'are', 'you', 'going', 'to', 'make', 'me', 'moan']","['ye', 'princess', 'are', 'you', 'go', 'to', 'make', 'me', 'moan']","['yes', 'princess', 'are', 'you', 'going', 'to', 'make', 'me', 'moan']"
ham,lol its ok i didn t remember til last nite,9,['lol its ok i didn t remember til last nite'],"[['lol', 'its', 'ok', 'i', 'didn', 't', 'remember', 'til', 'last', 'nite']]","['lol', 'its', 'ok', 'i', 'didn', 't', 'remember', 'til', 'last', 'nite']","['lol', 'it', 'ok', 'i', 'didn', 't', 'rememb', 'til', 'last', 'nite']","['lol', 'it', 'ok', 'i', 'didn', 't', 'remember', 'til', 'last', 'nite']"
ham, anyway many good evenings to u s,7,[' anyway many good evenings to u s'],"[['anyway', 'many', 'good', 'evenings', 'to', 'u', 's']]","['anyway', 'many', 'good', 'evenings', 'to', 'u', 's']","['anyway', 'mani', 'good', 'even', 'to', 'u', 's']","['anyway', 'many', 'good', 'evening', 'to', 'u', 's']"
ham,cool i ll text you in a few,7,['cool i ll text you in a few'],"[['cool', 'i', 'll', 'text', 'you', 'in', 'a', 'few']]","['cool', 'i', 'll', 'text', 'you', 'in', 'a', 'few']","['cool', 'i', 'll', 'text', 'you', 'in', 'a', 'few']","['cool', 'i', 'll', 'text', 'you', 'in', 'a', 'few']"
ham,sorry vikky i m watching olave mandara movie kano in trishul theatre wit my frnds ,15,['sorry vikky i m watching olave mandara movie kano in trishul theatre wit my frnds'],"[['sorry', 'vikky', 'i', 'm', 'watching', 'olave', 'mandara', 'movie', 'kano', 'in', 'trishul', 'theatre', 'wit', 'my', 'frnds']]","['sorry', 'vikky', 'i', 'm', 'watching', 'olave', 'mandara', 'movie', 'kano', 'in', 'trishul', 'theatre', 'wit', 'my', 'frnds']","['sorri', 'vikki', 'i', 'm', 'watch', 'olav', 'mandara', 'movi', 'kano', 'in', 'trishul', 'theatr', 'wit', 'my', 'frnd']","['sorry', 'vikky', 'i', 'm', 'watching', 'olave', 'mandara', 'movie', 'kano', 'in', 'trishul', 'theatre', 'wit', 'my', 'frnds']"
ham,i m very happy for you babe woo hoo party on dude ,12,['i m very happy for you babe woo hoo party on dude'],"[['i', 'm', 'very', 'happy', 'for', 'you', 'babe', 'woo', 'hoo', 'party', 'on', 'dude']]","['i', 'm', 'very', 'happy', 'for', 'you', 'babe', 'woo', 'hoo', 'party', 'on', 'dude']","['i', 'm', 'veri', 'happi', 'for', 'you', 'babe', 'woo', 'hoo', 'parti', 'on', 'dude']","['i', 'm', 'very', 'happy', 'for', 'you', 'babe', 'woo', 'hoo', 'party', 'on', 'dude']"
ham,i am taking you for italian food how about a pretty dress with no panties ,15,['i am taking you for italian food how about a pretty dress with no panties'],"[['i', 'am', 'taking', 'you', 'for', 'italian', 'food', 'how', 'about', 'a', 'pretty', 'dress', 'with', 'no', 'panties']]","['i', 'am', 'taking', 'you', 'for', 'italian', 'food', 'how', 'about', 'a', 'pretty', 'dress', 'with', 'no', 'panties']","['i', 'am', 'take', 'you', 'for', 'italian', 'food', 'how', 'about', 'a', 'pretti', 'dress', 'with', 'no', 'panti']","['i', 'am', 'taking', 'you', 'for', 'italian', 'food', 'how', 'about', 'a', 'pretty', 'dress', 'with', 'no', 'panty']"
ham,wot u up 2 thout u were gonna call me txt bak luv k,13,['wot u up 2 thout u were gonna call me txt bak luv k'],"[['wot', 'u', 'up', '2', 'thout', 'u', 'were', 'gon', 'na', 'call', 'me', 'txt', 'bak', 'luv', 'k']]","['wot', 'u', 'up', '2', 'thout', 'u', 'were', 'gon', 'na', 'call', 'me', 'txt', 'bak', 'luv', 'k']","['wot', 'u', 'up', '2', 'thout', 'u', 'were', 'gon', 'na', 'call', 'me', 'txt', 'bak', 'luv', 'k']","['wot', 'u', 'up', '2', 'thout', 'u', 'were', 'gon', 'na', 'call', 'me', 'txt', 'bak', 'luv', 'k']"
spam,you are chosen to receive a 350 award pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer ,28,['you are chosen to receive a 350 award pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer'],"[['you', 'are', 'chosen', 'to', 'receive', 'a', '350', 'award', 'pls', 'call', 'claim', 'number', '09066364311', 'to', 'collect', 'your', 'award', 'which', 'you', 'are', 'selected', 'to', 'receive', 'as', 'a', 'valued', 'mobile', 'customer']]","['you', 'are', 'chosen', 'to', 'receive', 'a', '350', 'award', 'pls', 'call', 'claim', 'number', '09066364311', 'to', 'collect', 'your', 'award', 'which', 'you', 'are', 'selected', 'to', 'receive', 'as', 'a', 'valued', 'mobile', 'customer']","['you', 'are', 'chosen', 'to', 'receiv', 'a', '350', 'award', 'pl', 'call', 'claim', 'number', '09066364311', 'to', 'collect', 'your', 'award', 'which', 'you', 'are', 'select', 'to', 'receiv', 'as', 'a', 'valu', 'mobil', 'custom']","['you', 'are', 'chosen', 'to', 'receive', 'a', '350', 'award', 'pls', 'call', 'claim', 'number', '09066364311', 'to', 'collect', 'your', 'award', 'which', 'you', 'are', 'selected', 'to', 'receive', 'a', 'a', 'valued', 'mobile', 'customer']"
ham,how are you holding up ,5,['how are you holding up'],"[['how', 'are', 'you', 'holding', 'up']]","['how', 'are', 'you', 'holding', 'up']","['how', 'are', 'you', 'hold', 'up']","['how', 'are', 'you', 'holding', 'up']"
ham,dont flatter yourself tell that man of mine two pints of carlin in ten minutes please ,16,['dont flatter yourself tell that man of mine two pints of carlin in ten minutes please'],"[['dont', 'flatter', 'yourself', 'tell', 'that', 'man', 'of', 'mine', 'two', 'pints', 'of', 'carlin', 'in', 'ten', 'minutes', 'please']]","['dont', 'flatter', 'yourself', 'tell', 'that', 'man', 'of', 'mine', 'two', 'pints', 'of', 'carlin', 'in', 'ten', 'minutes', 'please']","['dont', 'flatter', 'yourself', 'tell', 'that', 'man', 'of', 'mine', 'two', 'pint', 'of', 'carlin', 'in', 'ten', 'minut', 'pleas']","['dont', 'flatter', 'yourself', 'tell', 'that', 'man', 'of', 'mine', 'two', 'pint', 'of', 'carlin', 'in', 'ten', 'minute', 'please']"
ham,hope you are not scared ,5,['hope you are not scared'],"[['hope', 'you', 'are', 'not', 'scared']]","['hope', 'you', 'are', 'not', 'scared']","['hope', 'you', 'are', 'not', 'scare']","['hope', 'you', 'are', 'not', 'scared']"
ham,,0,['nan'],[['nan']],['nan'],['nan'],['nan']
ham,i m at home n ready ,6,['i m at home n ready'],"[['i', 'm', 'at', 'home', 'n', 'ready']]","['i', 'm', 'at', 'home', 'n', 'ready']","['i', 'm', 'at', 'home', 'n', 'readi']","['i', 'm', 'at', 'home', 'n', 'ready']"
spam,,0,['nan'],[['nan']],['nan'],['nan'],['nan']
ham,what time do u get out ,6,['what time do u get out'],"[['what', 'time', 'do', 'u', 'get', 'out']]","['what', 'time', 'do', 'u', 'get', 'out']","['what', 'time', 'do', 'u', 'get', 'out']","['what', 'time', 'do', 'u', 'get', 'out']"
ham,i am literally in bed and have been up for like lt gt hours,13,['i am literally in bed and have been up for like lt gt hours'],"[['i', 'am', 'literally', 'in', 'bed', 'and', 'have', 'been', 'up', 'for', 'like', 'lt', 'gt', 'hours']]","['i', 'am', 'literally', 'in', 'bed', 'and', 'have', 'been', 'up', 'for', 'like', 'lt', 'gt', 'hours']","['i', 'am', 'liter', 'in', 'bed', 'and', 'have', 'been', 'up', 'for', 'like', 'lt', 'gt', 'hour']","['i', 'am', 'literally', 'in', 'bed', 'and', 'have', 'been', 'up', 'for', 'like', 'lt', 'gt', 'hour']"
ham,yes my reg is ciao ,5,['yes my reg is ciao'],"[['yes', 'my', 'reg', 'is', 'ciao']]","['yes', 'my', 'reg', 'is', 'ciao']","['ye', 'my', 'reg', 'is', 'ciao']","['yes', 'my', 'reg', 'is', 'ciao']"
ham,if you mean the website yes ,6,['if you mean the website yes'],"[['if', 'you', 'mean', 'the', 'website', 'yes']]","['if', 'you', 'mean', 'the', 'website', 'yes']","['if', 'you', 'mean', 'the', 'websit', 'ye']","['if', 'you', 'mean', 'the', 'website', 'yes']"
spam,win a 1000 cash prize or a prize worth 5000,9,['win a 1000 cash prize or a prize worth 5000'],"[['win', 'a', '1000', 'cash', 'prize', 'or', 'a', 'prize', 'worth', '5000']]","['win', 'a', '1000', 'cash', 'prize', 'or', 'a', 'prize', 'worth', '5000']","['win', 'a', '1000', 'cash', 'prize', 'or', 'a', 'prize', 'worth', '5000']","['win', 'a', '1000', 'cash', 'prize', 'or', 'a', 'prize', 'worth', '5000']"
spam,thanks for your ringtone order reference number x49 your mobile will be charged 4 50 should your tone not arrive please call customer services 09065989182,24,['thanks for your ringtone order reference number x49 your mobile will be charged 4 50 should your tone not arrive please call customer services 09065989182'],"[['thanks', 'for', 'your', 'ringtone', 'order', 'reference', 'number', 'x49', 'your', 'mobile', 'will', 'be', 'charged', '4', '50', 'should', 'your', 'tone', 'not', 'arrive', 'please', 'call', 'customer', 'services', '09065989182']]","['thanks', 'for', 'your', 'ringtone', 'order', 'reference', 'number', 'x49', 'your', 'mobile', 'will', 'be', 'charged', '4', '50', 'should', 'your', 'tone', 'not', 'arrive', 'please', 'call', 'customer', 'services', '09065989182']","['thank', 'for', 'your', 'rington', 'order', 'refer', 'number', 'x49', 'your', 'mobil', 'will', 'be', 'charg', '4', '50', 'should', 'your', 'tone', 'not', 'arriv', 'pleas', 'call', 'custom', 'servic', '09065989182']","['thanks', 'for', 'your', 'ringtone', 'order', 'reference', 'number', 'x49', 'your', 'mobile', 'will', 'be', 'charged', '4', '50', 'should', 'your', 'tone', 'not', 'arrive', 'please', 'call', 'customer', 'service', '09065989182']"
ham,lol or i could just starve and lose a pound by the end of the day ,16,['lol or i could just starve and lose a pound by the end of the day'],"[['lol', 'or', 'i', 'could', 'just', 'starve', 'and', 'lose', 'a', 'pound', 'by', 'the', 'end', 'of', 'the', 'day']]","['lol', 'or', 'i', 'could', 'just', 'starve', 'and', 'lose', 'a', 'pound', 'by', 'the', 'end', 'of', 'the', 'day']","['lol', 'or', 'i', 'could', 'just', 'starv', 'and', 'lose', 'a', 'pound', 'by', 'the', 'end', 'of', 'the', 'day']","['lol', 'or', 'i', 'could', 'just', 'starve', 'and', 'lose', 'a', 'pound', 'by', 'the', 'end', 'of', 'the', 'day']"
ham,yeah that s the impression i got,6,['yeah that s the impression i got'],"[['yeah', 'that', 's', 'the', 'impression', 'i', 'got']]","['yeah', 'that', 's', 'the', 'impression', 'i', 'got']","['yeah', 'that', 's', 'the', 'impress', 'i', 'got']","['yeah', 'that', 's', 'the', 'impression', 'i', 'got']"
ham,ok ok take care i can understand ,7,['ok ok take care i can understand'],"[['ok', 'ok', 'take', 'care', 'i', 'can', 'understand']]","['ok', 'ok', 'take', 'care', 'i', 'can', 'understand']","['ok', 'ok', 'take', 'care', 'i', 'can', 'understand']","['ok', 'ok', 'take', 'care', 'i', 'can', 'understand']"
ham,motivate behind every darkness there is a shining light waiting for you to find it behind every best friend there is always trust and love bslvyl,25,['motivate behind every darkness there is a shining light waiting for you to find it behind every best friend there is always trust and love bslvyl'],"[['motivate', 'behind', 'every', 'darkness', 'there', 'is', 'a', 'shining', 'light', 'waiting', 'for', 'you', 'to', 'find', 'it', 'behind', 'every', 'best', 'friend', 'there', 'is', 'always', 'trust', 'and', 'love', 'bslvyl']]","['motivate', 'behind', 'every', 'darkness', 'there', 'is', 'a', 'shining', 'light', 'waiting', 'for', 'you', 'to', 'find', 'it', 'behind', 'every', 'best', 'friend', 'there', 'is', 'always', 'trust', 'and', 'love', 'bslvyl']","['motiv', 'behind', 'everi', 'dark', 'there', 'is', 'a', 'shine', 'light', 'wait', 'for', 'you', 'to', 'find', 'it', 'behind', 'everi', 'best', 'friend', 'there', 'is', 'alway', 'trust', 'and', 'love', 'bslvyl']","['motivate', 'behind', 'every', 'darkness', 'there', 'is', 'a', 'shining', 'light', 'waiting', 'for', 'you', 'to', 'find', 'it', 'behind', 'every', 'best', 'friend', 'there', 'is', 'always', 'trust', 'and', 'love', 'bslvyl']"
ham,ya ok then had dinner ,5,['ya ok then had dinner'],"[['ya', 'ok', 'then', 'had', 'dinner']]","['ya', 'ok', 'then', 'had', 'dinner']","['ya', 'ok', 'then', 'had', 'dinner']","['ya', 'ok', 'then', 'had', 'dinner']"
ham,i was slept that time you there ,7,['i was slept that time you there'],"[['i', 'was', 'slept', 'that', 'time', 'you', 'there']]","['i', 'was', 'slept', 'that', 'time', 'you', 'there']","['i', 'wa', 'slept', 'that', 'time', 'you', 'there']","['i', 'wa', 'slept', 'that', 'time', 'you', 'there']"
ham,dont make ne plans for nxt wknd coz she wants us to come down then ok,15,['dont make ne plans for nxt wknd coz she wants us to come down then ok'],"[['dont', 'make', 'ne', 'plans', 'for', 'nxt', 'wknd', 'coz', 'she', 'wants', 'us', 'to', 'come', 'down', 'then', 'ok']]","['dont', 'make', 'ne', 'plans', 'for', 'nxt', 'wknd', 'coz', 'she', 'wants', 'us', 'to', 'come', 'down', 'then', 'ok']","['dont', 'make', 'ne', 'plan', 'for', 'nxt', 'wknd', 'coz', 'she', 'want', 'us', 'to', 'come', 'down', 'then', 'ok']","['dont', 'make', 'ne', 'plan', 'for', 'nxt', 'wknd', 'coz', 'she', 'want', 'u', 'to', 'come', 'down', 'then', 'ok']"
ham,when is school starting where will you stay what s the weather like and the food do you have a social support system like friends in the school all these things are important ,33,['when is school starting where will you stay what s the weather like and the food do you have a social support system like friends in the school all these things are important'],"[['when', 'is', 'school', 'starting', 'where', 'will', 'you', 'stay', 'what', 's', 'the', 'weather', 'like', 'and', 'the', 'food', 'do', 'you', 'have', 'a', 'social', 'support', 'system', 'like', 'friends', 'in', 'the', 'school', 'all', 'these', 'things', 'are', 'important']]","['when', 'is', 'school', 'starting', 'where', 'will', 'you', 'stay', 'what', 's', 'the', 'weather', 'like', 'and', 'the', 'food', 'do', 'you', 'have', 'a', 'social', 'support', 'system', 'like', 'friends', 'in', 'the', 'school', 'all', 'these', 'things', 'are', 'important']","['when', 'is', 'school', 'start', 'where', 'will', 'you', 'stay', 'what', 's', 'the', 'weather', 'like', 'and', 'the', 'food', 'do', 'you', 'have', 'a', 'social', 'support', 'system', 'like', 'friend', 'in', 'the', 'school', 'all', 'these', 'thing', 'are', 'import']","['when', 'is', 'school', 'starting', 'where', 'will', 'you', 'stay', 'what', 's', 'the', 'weather', 'like', 'and', 'the', 'food', 'do', 'you', 'have', 'a', 'social', 'support', 'system', 'like', 'friend', 'in', 'the', 'school', 'all', 'these', 'thing', 'are', 'important']"
ham,ha ha nan yalrigu heltini iyo kothi chikku u shared many things wit me so far i didn t told any body and even uttered a word abt u if ur trusting me so much how can i tell these to others plz nxt time dont use those words to me ok chikku b ,54,['ha ha nan yalrigu heltini iyo kothi chikku u shared many things wit me so far i didn t told any body and even uttered a word abt u if ur trusting me so much how can i tell these to others plz nxt time dont use those words to me ok chikku b'],"[['ha', 'ha', 'nan', 'yalrigu', 'heltini', 'iyo', 'kothi', 'chikku', 'u', 'shared', 'many', 'things', 'wit', 'me', 'so', 'far', 'i', 'didn', 't', 'told', 'any', 'body', 'and', 'even', 'uttered', 'a', 'word', 'abt', 'u', 'if', 'ur', 'trusting', 'me', 'so', 'much', 'how', 'can', 'i', 'tell', 'these', 'to', 'others', 'plz', 'nxt', 'time', 'dont', 'use', 'those', 'words', 'to', 'me', 'ok', 'chikku', 'b']]","['ha', 'ha', 'nan', 'yalrigu', 'heltini', 'iyo', 'kothi', 'chikku', 'u', 'shared', 'many', 'things', 'wit', 'me', 'so', 'far', 'i', 'didn', 't', 'told', 'any', 'body', 'and', 'even', 'uttered', 'a', 'word', 'abt', 'u', 'if', 'ur', 'trusting', 'me', 'so', 'much', 'how', 'can', 'i', 'tell', 'these', 'to', 'others', 'plz', 'nxt', 'time', 'dont', 'use', 'those', 'words', 'to', 'me', 'ok', 'chikku', 'b']","['ha', 'ha', 'nan', 'yalrigu', 'heltini', 'iyo', 'kothi', 'chikku', 'u', 'share', 'mani', 'thing', 'wit', 'me', 'so', 'far', 'i', 'didn', 't', 'told', 'ani', 'bodi', 'and', 'even', 'utter', 'a', 'word', 'abt', 'u', 'if', 'ur', 'trust', 'me', 'so', 'much', 'how', 'can', 'i', 'tell', 'these', 'to', 'other', 'plz', 'nxt', 'time', 'dont', 'use', 'those', 'word', 'to', 'me', 'ok', 'chikku', 'b']","['ha', 'ha', 'nan', 'yalrigu', 'heltini', 'iyo', 'kothi', 'chikku', 'u', 'shared', 'many', 'thing', 'wit', 'me', 'so', 'far', 'i', 'didn', 't', 'told', 'any', 'body', 'and', 'even', 'uttered', 'a', 'word', 'abt', 'u', 'if', 'ur', 'trusting', 'me', 'so', 'much', 'how', 'can', 'i', 'tell', 'these', 'to', 'others', 'plz', 'nxt', 'time', 'dont', 'use', 'those', 'word', 'to', 'me', 'ok', 'chikku', 'b']"
